3.000000000000000000e+00,3.005532380000000000e+08,1.828323554514966337e-02,2.442978563399330477e-02
4.000000000000000000e+00,4.777816860000000000e+08,7.354138738020799503e-03,2.880017263984939457e-02
4.000000000000000000e+00,5.291691080000000000e+08,1.435516574863586817e-02,1.091178956392872129e-02
2.000000000000000000e+00,5.692873800000000000e+07,1.111035814341067990e-01,3.913426802057930198e-02
1.000000000000000000e+00,7.368803800000000000e+07,3.781146513045898633e-02,8.569645294393048174e-02
2.700000000000000000e+01,5.790223071000000000e+09,5.308098427776898609e-02,4.758255234306248138e-02
2.000000000000000000e+00,5.610964409000000000e+09,6.701185153822328266e-02,7.399054989490051921e-03
5.000000000000000000e+00,1.713879230000000000e+08,4.971646260519974221e-03,3.081006202038482494e-02
1.000000000000000000e+00,8.975402000000000000e+07,3.991344568963083733e-02,1.983409946769698964e-02
1.000000000000000000e+00,1.993336000000000000e+06,1.926120371398448022e-02,5.969884861887257699e-03
4.900000000000000000e+01,9.309756020000000000e+08,1.431650041049919130e-02,3.624992050895778969e-03
4.000000000000000000e+00,6.534343500000000000e+07,2.219549633317748072e-02,2.316562232324726606e-02
6.000000000000000000e+00,1.523578500000000000e+07,4.994406443598232298e-02,1.283731914928572075e-02
2.000000000000000000e+00,1.156453542000000000e+09,2.212143551903389405e-02,1.276954905033453498e-02
1.000000000000000000e+00,8.867667600000000000e+07,2.404560010071138051e-02,2.630882726943872124e-02
2.000000000000000000e+00,3.347558690000000000e+08,7.610688569160109669e-03,3.604041891057750691e-02
2.000000000000000000e+00,1.105736510000000000e+08,2.616540412440411176e-02,6.190484495976405349e-03
4.000000000000000000e+00,7.145505480000000000e+08,8.297209153088768926e-03,5.682133831299143907e-03
1.000000000000000000e+00,2.362786400000000000e+07,3.281580404468537049e-02,2.998985954558027953e-02
1.000000000000000000e+00,1.062198576000000000e+09,1.283716070330062978e-02,1.898000505339209054e-02
1.280000000000000000e+02,1.067980860000000000e+08,4.172515216041466912e-02,3.086930964583582682e-02
6.000000000000000000e+00,4.138465598000000000e+09,1.491988540354556025e-01,3.458567291370531066e-02
4.950000000000000000e+02,1.347071991000000000e+09,1.823134855334865301e-02,8.496187001303792674e-03
1.000000000000000000e+00,3.539748044000000000e+09,1.668320735128248425e-02,3.983150805395613975e-02
1.600000000000000000e+01,5.071556900000000000e+07,3.159665280097265216e-02,2.588138707973638292e-02
2.000000000000000000e+00,6.145092970000000000e+08,2.577080009206478631e-02,7.030656909969770774e-02
4.000000000000000000e+00,2.125728200000000000e+07,3.290044478885081891e-02,1.008113191942359120e-02
1.000000000000000000e+00,8.967444184000000000e+09,5.083693259475253329e-02,6.647271505148744097e-02
1.600000000000000000e+01,1.521978590000000000e+08,4.574658425888398355e-02,5.356745565524547760e-03
3.000000000000000000e+00,2.711091780000000000e+08,5.964232786603240050e-02,1.155522107154669485e-02
6.000000000000000000e+01,1.700705784000000000e+09,3.066992118002956347e-02,1.352066304291210143e-02
2.000000000000000000e+00,9.321810100000000000e+07,2.351685004800741635e-02,2.126498114239516735e-02
7.000000000000000000e+00,2.761733160000000000e+08,8.478408426376255261e-03,1.695446522603566084e-02
2.000000000000000000e+00,1.742990621000000000e+09,3.147977051668044562e-02,6.649192649941390587e-02
2.000000000000000000e+00,1.845099170000000000e+08,1.092015921583499964e-02,6.036488004152780126e-03
8.166000000000000000e+03,1.398161850000000000e+08,2.552519412245854782e-02,3.150997469113640814e-02
2.000000000000000000e+00,1.134053950000000000e+08,1.394901548688276885e-02,5.136939026620693238e-02
6.000000000000000000e+00,4.158953320000000000e+08,2.432746884240141391e-02,5.268237589730571935e-02
6.236280000000000000e+05,9.980311700000000000e+07,3.639138812060423861e-02,4.986055359069992143e-02
2.260000000000000000e+02,1.940004600000000000e+07,5.486403521941245372e-03,3.577805439244860497e-02
5.600000000000000000e+01,6.181458657000000000e+09,3.277937706760238046e-02,1.446815828789239748e-02
4.200000000000000000e+01,3.866577500000000000e+07,1.519493355064192516e-02,1.115034597796989158e-02
1.000000000000000000e+00,3.833483800000000000e+07,3.831159693020022572e-02,8.326965518383604159e-02
4.000000000000000000e+00,3.865555793000000000e+09,3.444541227038438319e-02,3.790613344320810374e-02
2.000000000000000000e+00,2.562389670000000000e+08,1.925994987338863068e-02,2.710178869580730232e-02
1.000000000000000000e+00,1.160463178500000000e+10,5.110260342938714034e-02,1.699782972390946265e-02
1.970000000000000000e+03,4.926545700000000000e+07,4.251458879771000121e-02,2.003768437200242544e-02
1.000000000000000000e+00,4.874523200000000000e+07,4.429647320281408091e-02,9.858988381487396313e-02
1.000000000000000000e+00,6.313025230000000000e+08,7.918126126962311481e-03,1.131070839871899797e-02
1.990000000000000000e+02,1.213595170000000000e+08,8.735956356505484438e-03,1.119061551512891446e-02
3.000000000000000000e+00,3.346637330000000000e+08,7.389743687088841384e-02,2.369839972576146241e-03
1.200000000000000000e+01,6.937593640000000000e+08,2.740523642257507511e-02,3.594400369517887495e-02
1.000000000000000000e+00,2.568654788000000000e+09,7.119344439974122779e-03,1.454604646463962883e-02
2.000000000000000000e+00,2.711329220000000000e+08,2.421688070051044792e-02,1.025941866025101290e-02
1.000000000000000000e+00,1.847017400000000000e+08,4.664362127579248403e-03,7.090432612944419857e-03
7.000000000000000000e+00,1.362602170000000000e+08,1.432856577509864816e-02,1.414745149120675421e-02
5.380000000000000000e+02,1.019092050000000000e+08,1.155193616130732910e-02,1.698488049158509983e-02
3.000000000000000000e+00,4.119457930000000000e+08,2.205631090983241338e-02,1.342603434073116192e-02
2.000000000000000000e+00,1.397813500000000000e+07,7.145818654423099874e-03,2.608319846726392388e-02
1.600000000000000000e+01,5.289666923000000000e+09,1.265787720291777253e-02,4.919934186575282940e-03
2.000000000000000000e+00,9.495987870000000000e+08,1.109817102022315864e-02,3.107449196412291267e-02
1.000000000000000000e+02,3.103834340000000000e+08,3.609034786970612835e-02,9.441935329072505614e-03
2.000000000000000000e+00,6.376686500000000000e+07,4.254673324081567620e-03,1.404201499117154438e-02
2.300000000000000000e+01,2.015684490000000000e+08,2.048214583547149081e-02,6.235931557882151179e-03
9.000000000000000000e+00,5.859165700000000000e+07,1.449066875843935814e-02,3.610334469619023295e-02
2.000000000000000000e+00,5.539292730000000000e+08,1.604570920640381940e-02,1.171476394641287992e-02
3.000000000000000000e+00,2.892527540000000000e+08,4.539525871682000696e-02,1.043503094916680383e-02
2.000000000000000000e+00,3.202764488000000000e+09,2.773399297451596343e-02,1.718916380005248296e-02
5.200000000000000000e+01,3.670152760000000000e+08,7.316353595759534853e-03,8.091150944022774960e-02
1.900000000000000000e+01,7.130304000000000000e+06,6.167896134764061511e-02,1.426583643754233618e-02
1.100000000000000000e+01,6.500894740000000000e+08,2.233578656494702996e-02,4.608211593780333487e-02
2.800000000000000000e+01,4.758771900000000000e+08,9.841623327097486981e-03,3.146892942463554166e-02
2.000000000000000000e+00,2.610047860000000000e+08,1.806960313845572610e-02,2.883330672349683488e-02
1.000000000000000000e+00,4.020371600000000000e+07,1.181791843702998182e-02,1.536333740240995553e-02
4.000000000000000000e+00,1.784270450000000000e+08,6.895436932059503810e-02,1.138057879568479987e-02
7.000000000000000000e+00,1.992485600000000000e+07,4.061916703299593007e-02,4.450449720194859377e-02
2.000000000000000000e+00,2.853695200000000000e+07,3.336230495244502797e-02,3.446891606486613552e-02
3.000000000000000000e+00,6.439747150000000000e+08,4.263433168968507742e-02,4.297705590838714514e-03
5.000000000000000000e+00,1.060357560000000000e+08,3.823557013750330386e-02,7.738648778304865750e-03
1.000000000000000000e+00,5.088413600000000000e+07,7.438799011764102125e-03,1.053493091552259141e-02
1.200000000000000000e+01,4.572186200000000000e+07,2.882745988887464375e-02,8.701697309291232807e-02
3.580000000000000000e+02,1.941267450000000000e+08,1.940232002676356426e-02,1.455938259416868566e-02
1.400000000000000000e+01,9.873103900000000000e+07,7.120556633993591067e-02,1.472001883016202384e-02
1.000000000000000000e+00,1.824762390000000000e+08,9.888641803700405630e-02,3.813048676898456169e-02
3.000000000000000000e+00,1.387703852000000000e+09,1.930614123809098331e-02,2.388027128705672020e-02
1.600000000000000000e+01,5.261580234000000000e+09,4.174300591382579251e-02,4.648316233850408735e-02
3.000000000000000000e+00,3.976759900000000000e+07,1.380440436070547172e-02,2.698987410080896238e-02
8.000000000000000000e+00,1.703279850000000000e+08,2.093970125862622614e-02,1.310760192596034657e-02
1.210000000000000000e+02,3.165300050000000000e+08,2.153481776062032491e-02,3.688111076339199018e-02
2.000000000000000000e+00,3.502072419000000000e+09,1.351638749292369442e-02,1.461742561484653986e-02
1.400000000000000000e+01,6.656658900000000000e+07,8.895635873593574910e-03,9.475206917974363097e-03
1.882000000000000000e+03,9.370181100000000000e+07,8.267225469208090358e-03,8.627960529164160897e-03
1.000000000000000000e+00,5.358552510000000000e+08,8.332291738703664560e-03,1.779502698855888257e-02
2.000000000000000000e+00,2.444310211000000000e+09,2.822806152628239834e-02,2.936855283057516683e-02
1.270000000000000000e+02,6.534132100000000000e+07,1.632168060928882933e-02,4.480007895877340801e-02
1.000000000000000000e+00,3.080776650000000000e+08,1.644959858006518269e-02,2.064133785317948111e-02
1.000000000000000000e+00,1.652125760000000000e+08,2.819796496421333662e-02,4.182351066915655780e-02
2.600000000000000000e+01,1.797777845000000000e+09,2.192937593807329014e-02,1.011408134866887722e-02
4.000000000000000000e+00,2.502584293000000000e+09,2.756259852415786707e-02,8.500507559940723157e-03
6.482000000000000000e+03,8.823623000000000000e+06,3.797759059636097306e-02,2.136010913133924716e-02
5.400000000000000000e+01,9.394409250000000000e+08,1.228803627612240490e-02,1.769104075778099930e-02
6.400000000000000000e+01,1.211838074000000000e+09,1.719894214178139050e-02,6.493474820025424421e-02
1.280000000000000000e+02,1.946448700000000000e+07,3.304632960942063824e-02,7.145057943185655069e-02
9.037714000000000000e+06,1.469496859000000000e+09,3.294987904396762257e-02,3.270470801843729930e-02
2.000000000000000000e+00,1.500791130000000000e+08,1.588661156176233991e-02,2.530255650756511529e-02
1.000000000000000000e+01,3.928426700000000000e+07,4.141552272471028806e-02,8.185373804234475151e-03
2.000000000000000000e+00,4.963272723600000000e+10,4.237154261181589471e-02,3.101414810771710787e-02
2.000000000000000000e+00,8.747292790000000000e+08,1.976915877210696365e-02,2.435681371870649856e-02
1.000000000000000000e+00,9.202014000000000000e+06,1.570721223489381438e-02,4.824994804330896836e-02
3.000000000000000000e+00,6.201194000000000000e+07,5.302003702932463550e-03,8.149822159845040992e-03
6.000000000000000000e+00,1.146361240000000000e+08,2.476312473618923551e-02,7.336653569876205525e-03
7.000000000000000000e+00,4.337060370000000000e+08,2.800805472826420339e-02,2.906446795736208552e-02
2.000000000000000000e+00,2.648429600000000000e+07,1.620931290917966908e-02,2.112345824981610998e-02
2.000000000000000000e+00,3.539760830000000000e+08,1.938864362091364049e-02,1.909730254199147256e-02
9.000000000000000000e+00,1.364825452000000000e+09,5.044193807073282798e-02,1.578425324491310525e-02
1.000000000000000000e+00,5.144003600000000000e+07,4.042707496045932353e-02,1.346419238925423457e-02
6.000000000000000000e+00,6.388456800000000000e+07,2.019339410394066156e-02,7.011949174427718756e-03
1.532000000000000000e+03,8.901486740000000000e+09,2.211602773140455835e-02,9.498304117786212156e-03
1.000000000000000000e+00,1.332649640000000000e+09,8.083249264617431082e-03,8.845079249641668931e-03
3.000000000000000000e+00,1.026172310000000000e+08,1.900346958616346699e-02,2.199567805709355325e-02
6.000000000000000000e+00,2.809472720000000000e+08,4.133696763414104053e-02,3.937768831845735173e-02
1.000000000000000000e+00,4.368452250000000000e+08,7.363245180234138411e-03,2.088972056415104930e-02
2.000000000000000000e+00,2.958215280000000000e+08,1.872725537768580098e-02,1.218743705230570379e-02
1.000000000000000000e+00,6.106689290000000000e+08,1.716800413806844269e-02,7.447050802440351169e-02
7.000000000000000000e+00,2.792604617000000000e+09,1.048551174241927481e-02,3.671614210610393836e-02
1.700000000000000000e+01,3.507300413000000000e+09,2.869782376636699842e-02,2.606557688576338627e-02
1.530000000000000000e+02,4.573595330000000000e+08,3.813118417834134022e-02,8.778501904943166595e-03
4.000000000000000000e+00,6.235241550000000000e+08,1.902390343485475810e-02,2.884760649036970104e-02
2.000000000000000000e+00,5.452609400000000000e+07,8.648442220386807003e-03,1.386928876000759377e-02
6.110000000000000000e+02,1.002723243500000000e+10,1.052082281414116680e-02,5.787884151417036979e-03
3.000000000000000000e+00,1.040374360000000000e+09,3.833163890221105707e-02,1.979010638886617712e-02
3.000000000000000000e+00,8.569014750000000000e+08,1.092734758749327149e-02,2.640149594761670437e-02
1.000000000000000000e+00,2.496125713200000000e+10,1.861962382950738473e-02,1.551576160869001623e-02
2.000000000000000000e+00,3.283038873500000000e+10,2.348158612656353270e-02,2.408652851403930359e-02
3.000000000000000000e+00,1.651541873000000000e+09,3.086037380380571640e-02,2.713593055285948991e-02
9.000000000000000000e+00,1.225680930000000000e+08,5.270539279598078497e-02,1.697190024778973128e-02
1.000000000000000000e+00,2.478448660000000000e+08,1.774598361214205569e-02,6.372824706472546286e-02
3.000000000000000000e+00,6.562227900000000000e+07,1.842874734027558428e-02,7.311142313666274539e-02
4.000000000000000000e+00,2.337480669000000000e+09,3.196762734622583119e-02,2.384360252270787198e-02
2.000000000000000000e+00,4.134112600000000000e+07,1.633125620963575553e-02,3.226450798627338024e-02
2.000000000000000000e+00,9.177183500000000000e+07,6.713023576179604282e-03,3.922472640554883205e-02
1.000000000000000000e+01,7.220768800000000000e+07,2.315265756126964891e-02,1.776129718198351734e-02
1.680000000000000000e+02,1.317247448000000000e+09,4.347772472543331296e-02,7.011469860632216222e-02
1.000000000000000000e+00,9.818858800000000000e+07,5.429062040854484156e-02,2.910300809486149332e-02
2.410000000000000000e+02,5.565742392000000000e+09,1.799638844310961702e-02,2.302131691732396332e-02
6.000000000000000000e+00,4.276002800000000000e+08,1.540790669380902832e-02,5.740104889659560644e-02
2.000000000000000000e+00,4.827785022700000000e+10,1.578692938518165903e-02,3.462245659312418542e-03
2.000000000000000000e+00,6.119698200000000000e+07,4.090434313237282377e-02,8.699259188947844335e-02
1.549000000000000000e+03,1.197194920000000000e+08,1.992908586658942091e-02,1.257264851328233901e-01
4.000000000000000000e+00,1.576368640000000000e+08,2.701159920760655767e-02,2.057683647653426456e-02
8.000000000000000000e+00,1.500463750000000000e+08,4.675241075240277322e-02,1.005287998121141661e-02
1.000000000000000000e+00,1.489670677000000000e+09,2.013089669377901569e-02,3.244905448897399125e-02
1.000000000000000000e+00,3.554519000000000000e+07,7.521804821162569876e-02,2.497528033235818165e-02
1.100000000000000000e+01,2.502699920000000000e+08,4.881868066500455461e-02,4.173186919703336661e-02
1.450000000000000000e+02,5.748659530000000000e+08,1.731964937218375550e-02,6.031916251192201602e-03
1.000000000000000000e+00,1.957850950000000000e+08,6.976348936985764249e-02,3.979582396652735568e-03
5.000000000000000000e+00,2.171432994200000000e+10,1.434291744823354246e-02,4.219947287144996950e-02
3.900000000000000000e+01,2.560261030000000000e+08,5.305558159762911036e-02,2.278420667807921907e-02
1.000000000000000000e+00,3.648707670000000000e+08,2.490088720186615923e-02,1.804537783920162966e-02
3.000000000000000000e+00,1.118962440000000000e+08,2.677298308460951057e-02,3.700846851645823998e-02
6.000000000000000000e+00,4.353654790000000000e+08,5.034354372738916727e-02,1.964434585721733587e-02
3.000000000000000000e+00,3.292873950000000000e+08,8.551777974576109040e-03,1.318145417862241417e-02
6.600000000000000000e+02,4.644199040000000000e+08,7.843105846343845222e-03,1.893522236998728889e-02
3.000000000000000000e+00,1.141923100000000000e+07,1.975147693449728556e-02,2.334594200400227568e-02
2.000000000000000000e+00,1.294344799500000000e+10,1.671724089852997044e-02,2.832169624347052536e-02
3.240000000000000000e+02,3.602975290000000000e+08,1.785507079218533188e-02,4.174181053681275816e-02
1.000000000000000000e+00,6.277186600000000000e+08,2.092143072840372403e-02,1.321226176125899800e-02
1.420000000000000000e+02,4.525353200000000000e+08,1.370475591710320663e-02,1.338119618243229642e-02
3.000000000000000000e+00,6.331711033000000000e+09,1.327094898774319569e-02,7.024530924252115130e-03
3.000000000000000000e+00,2.828671180000000000e+08,5.938300377607744901e-02,1.350906914920176581e-02
1.000000000000000000e+00,6.297272480000000000e+08,1.627823074960898370e-02,1.663124541212055232e-02
4.000000000000000000e+00,1.843378385000000000e+09,6.042610822473300919e-02,4.619765265120190367e-02
3.000000000000000000e+00,2.042950530000000000e+08,1.971679107099647346e-02,6.849052901396020243e-02
4.000000000000000000e+00,2.986353580000000000e+08,1.344499848418957526e-02,2.273653360723485936e-02
4.000000000000000000e+00,2.386631200000000000e+08,2.240145014383505828e-02,2.123722342266314012e-02
2.000000000000000000e+00,3.541589750000000000e+08,3.614916220663860064e-02,1.273107195495981094e-02
4.000000000000000000e+00,8.609690000000000000e+08,2.628681011331190920e-02,8.660506136731407553e-03
1.200000000000000000e+01,2.500447800000000000e+07,9.702949556470379100e-03,8.267613058162015180e-03
1.000000000000000000e+01,3.202903900000000000e+07,9.153485204992702767e-03,1.730709543721741309e-02
1.000000000000000000e+00,5.816618650000000000e+08,5.076888669173201113e-02,3.902201541281351011e-03
2.000000000000000000e+00,2.614629810000000000e+08,9.866827245166149424e-03,1.694787721333982158e-02
4.700000000000000000e+01,9.390115850000000000e+08,1.141134435168738789e-02,8.151128255204337369e-03
3.000000000000000000e+00,2.912428290000000000e+08,2.092885075262555794e-02,1.918940827236557956e-02
1.000000000000000000e+00,3.202844243000000000e+09,3.757797567051736343e-02,4.556554803707314229e-03
2.000000000000000000e+00,5.632560640000000000e+08,1.062163288761665964e-02,5.404853840457755736e-03
9.010000000000000000e+02,6.453821118000000000e+09,7.816127357240085227e-02,1.407635805362530620e-02
1.000000000000000000e+00,9.346252190000000000e+08,4.123695282826023156e-02,1.491554950693864574e-02
2.000000000000000000e+00,7.457704060000000000e+08,1.426014769141044879e-02,5.456789962204494984e-03
1.300000000000000000e+01,2.200392600000000000e+07,3.792066870937455675e-02,6.954694248476282759e-02
1.000000000000000000e+00,5.524678840000000000e+08,1.846698844366653422e-02,1.829482293170201987e-02
6.000000000000000000e+00,9.474236000000000000e+07,1.752104336431323586e-02,1.757079565656001138e-02
2.000000000000000000e+00,3.657659388000000000e+09,8.542702187843935827e-03,8.864856261029842310e-02
1.000000000000000000e+00,8.268274250000000000e+08,3.853882700522266030e-02,1.021556198806158194e-02
7.000000000000000000e+00,3.509276350000000000e+08,1.193959649071162955e-02,1.833672540143851948e-02
1.000000000000000000e+00,7.078066500000000000e+07,1.558233981263545433e-02,4.299244741843223812e-03
1.970000000000000000e+02,4.888548700000000000e+07,9.892621384297821396e-02,2.945564991808912684e-03
2.000000000000000000e+00,3.041936920000000000e+08,9.571802024102534986e-03,2.482744202195513034e-02
1.000000000000000000e+00,6.278803106000000000e+09,2.151165202132951371e-02,1.104702971141494419e-02
3.000000000000000000e+00,1.750414354000000000e+09,1.394488186498469943e-02,1.067675991652640953e-02
1.000000000000000000e+00,2.849054080000000000e+08,7.636417543641188868e-03,2.762645711351816719e-02
4.200000000000000000e+01,9.265026300000000000e+07,2.823150868350111919e-02,8.948483659260290587e-03
1.000000000000000000e+00,9.483782320000000000e+08,1.377016782680373815e-02,5.842165815708418204e-03
7.000000000000000000e+00,4.720980170000000000e+08,9.399498452409270344e-02,8.745867925530347725e-03
4.000000000000000000e+00,1.689635500000000000e+08,4.961329438808527274e-03,2.476896511416708593e-03
1.000000000000000000e+00,6.623254750000000000e+08,8.454579152922183857e-03,2.881303570051605908e-02
1.000000000000000000e+01,1.137557311700000000e+10,8.232975298935683861e-02,2.417664230969665887e-02
1.000000000000000000e+00,2.558151818000000000e+09,5.698578588819636775e-02,7.665550995520692933e-03
